ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2022-12-28T18:06:34Z,dmurat125,ios,152725,TR,78.174.127.165,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,clickrow,endplay,false,true,false,1672245759,false
2022-12-28T18:34:27Z,dmurat125,ios,26945,TR,176.55.30.210,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,clickrow,endplay,false,true,false,1672250794,false
2022-12-28T18:37:09Z,dmurat125,ios,170501,TR,176.55.30.210,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,clickrow,trackdone,false,false,false,1672252467,false
2022-12-28T18:41:02Z,dmurat125,ios,225439,TR,176.55.30.210,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,trackdone,trackdone,false,false,false,1672252637,false
2022-12-28T18:45:13Z,dmurat125,ios,250760,TR,176.55.30.210,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1672252863,false
2022-12-28T18:45:58Z,dmurat125,ios,43475,TR,78.174.127.165,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,unexpected-exit-while-paused,false,false,false,1672253114,false
2022-12-29T09:34:31Z,dmurat125,ios,597,TR,78.174.127.165,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,appload,endplay,false,true,false,1672306465,false
2022-12-29T09:37:21Z,dmurat125,ios,170501,TR,78.174.127.165,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,clickrow,trackdone,false,false,false,1672306471,false
2022-12-29T09:41:07Z,dmurat125,ios,225439,TR,78.174.127.165,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,trackdone,trackdone,false,false,false,1672306641,false
2022-12-29T09:45:17Z,dmurat125,ios,250760,TR,78.174.127.165,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1672306867,false
2022-12-29T09:58:50Z,dmurat125,ios,284664,TR,78.174.127.165,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,trackdone,false,false,false,1672307118,false
2022-12-29T10:02:31Z,dmurat125,ios,220487,TR,78.174.127.165,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,trackdone,trackdone,false,false,false,1672307931,false
2022-12-29T10:06:32Z,dmurat125,ios,240000,TR,78.174.127.165,unknown,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,spotify:track:08F16baYbciTva9P4BvpiI,,,,trackdone,trackdone,false,false,false,1672308152,false
2022-12-29T10:11:15Z,dmurat125,ios,281979,TR,78.174.127.165,unknown,"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",DJ Khaled,Major Key,spotify:track:1fG3GhVjjllIurQSNKiQgx,,,,trackdone,trackdone,false,false,false,1672308392,false
2022-12-29T10:19:07Z,dmurat125,ios,60992,TR,78.174.127.165,unknown,Bad and Boujee (feat. Lil Uzi Vert),Migos,Culture,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,,,,trackdone,endplay,false,true,false,1672308675,false
2022-12-29T10:22:52Z,dmurat125,ios,225439,TR,78.174.127.165,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,clickrow,trackdone,false,false,false,1672309148,false
2022-12-29T10:27:04Z,dmurat125,ios,250760,TR,78.174.127.165,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1672309372,false
2022-12-29T11:57:19Z,dmurat125,ios,259760,TR,78.174.127.165,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,endplay,false,true,false,1672309624,false
2022-12-29T12:01:03Z,dmurat125,ios,225439,TR,78.174.127.165,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,clickrow,trackdone,false,false,false,1672315040,false
2022-12-29T13:37:21Z,dmurat125,ios,199703,TR,78.174.127.165,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,endplay,false,true,false,1672315264,false
2022-12-29T13:42:06Z,dmurat125,ios,284664,TR,78.174.127.165,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,clickrow,trackdone,false,false,false,1672321042,false
2022-12-29T13:43:47Z,dmurat125,ios,101181,TR,176.55.30.210,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,trackdone,unexpected-exit-while-paused,false,false,false,1672321326,false
2022-12-29T17:41:20Z,dmurat125,ios,3690,TR,176.55.30.210,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,appload,endplay,false,true,false,1672335673,false
2022-12-29T17:45:05Z,dmurat125,ios,225439,TR,176.55.30.210,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,clickrow,trackdone,false,false,false,1672335680,false
2022-12-29T17:49:16Z,dmurat125,ios,250760,TR,176.55.30.210,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1672335905,false
2022-12-29T20:47:31Z,dmurat125,ios,157267,TR,78.174.127.165,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,endplay,false,true,false,1672336156,false
2022-12-29T20:47:38Z,dmurat125,ios,7103,TR,78.174.127.165,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,clickrow,endplay,false,true,false,1672346851,false
2022-12-29T20:50:14Z,dmurat125,ios,155446,TR,78.174.127.165,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,trackdone,false,false,false,1672346859,false
2022-12-29T21:17:31Z,dmurat125,ios,24639,TR,95.7.166.61,unknown,TALIBANA,DEHA INC.,TALIBANA,spotify:track:7wANX4VfTwrZrL6inJrqCM,,,,trackdone,logout,false,false,false,1672347014,false
2022-12-30T08:30:28Z,dmurat125,ios,4010,TR,95.7.166.61,unknown,TALIBANA,DEHA INC.,TALIBANA,spotify:track:7wANX4VfTwrZrL6inJrqCM,,,,appload,endplay,false,true,false,1672389020,false
2022-12-30T08:43:32Z,dmurat125,ios,80384,TR,176.55.30.210,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,endplay,false,true,false,1672389029,false
2022-12-30T08:46:11Z,dmurat125,ios,158626,TR,176.55.30.210,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,trackdone,false,false,false,1672389813,false
2022-12-30T08:49:02Z,dmurat125,ios,170501,TR,176.55.30.210,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,trackdone,trackdone,false,false,false,1672389971,false
2022-12-30T08:52:48Z,dmurat125,ios,225439,TR,176.55.30.210,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,trackdone,trackdone,false,false,false,1672390142,false
2022-12-30T09:21:23Z,dmurat125,ios,153060,TR,176.55.30.210,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,fwdbtn,false,true,false,1672390368,false
2022-12-30T09:26:08Z,dmurat125,ios,284664,TR,176.55.30.210,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,fwdbtn,trackdone,false,false,false,1672392084,false
2022-12-30T09:29:49Z,dmurat125,ios,220487,TR,176.55.30.210,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,trackdone,trackdone,false,false,false,1672392369,false
2022-12-30T09:33:50Z,dmurat125,ios,240000,TR,176.55.30.210,unknown,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,spotify:track:08F16baYbciTva9P4BvpiI,,,,trackdone,trackdone,false,false,false,1672392590,false
2022-12-30T10:02:24Z,dmurat125,ios,148079,TR,95.7.166.61,unknown,"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",DJ Khaled,Major Key,spotify:track:1fG3GhVjjllIurQSNKiQgx,,,,trackdone,fwdbtn,false,true,false,1672392830,false
2022-12-30T10:02:25Z,dmurat125,ios,1088,TR,95.7.166.61,unknown,Bad and Boujee (feat. Lil Uzi Vert),Migos,Culture,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,,,,fwdbtn,fwdbtn,false,true,false,1672394545,false
2022-12-30T10:07:08Z,dmurat125,ios,283682,TR,95.7.166.61,unknown,Zehirli Melodiler,Vio,Zehirli Melodiler,spotify:track:43ZHUK8AEUlBCHlbQyc4fJ,,,,fwdbtn,trackdone,false,false,false,1672394546,false
2022-12-30T10:09:53Z,dmurat125,ios,163800,TR,95.7.166.61,unknown,Nude,Aspova,Disosiyatif,spotify:track:19jWzFkYj7g5dKEKpdm2eM,,,,trackdone,trackdone,false,false,false,1672394829,false
2022-12-30T10:11:54Z,dmurat125,ios,122000,TR,95.7.166.61,unknown,SENIN UGRUNA,UZI,EL CHAVO,spotify:track:5flH7FY4ledAQboO5a0XQ5,,,,trackerror,trackdone,false,false,false,1672394993,false
2022-12-30T10:15:55Z,dmurat125,osx,8186,TR,95.7.166.61,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,remote,false,false,false,1672343668,false
2022-12-30T10:17:14Z,dmurat125,ios,317529,TR,176.55.30.210,unknown,Believe Me,Lil Wayne,Believe Me,spotify:track:6t2eIONH4Sax3R21QWiKNp,,,,trackdone,unexpected-exit-while-paused,false,false,false,1672395116,false
2022-12-30T12:52:46Z,dmurat125,ios,853,TR,176.55.30.210,unknown,Believe Me,Lil Wayne,Believe Me,spotify:track:6t2eIONH4Sax3R21QWiKNp,,,,appload,endplay,false,true,false,1672404763,false
2022-12-30T12:55:20Z,dmurat125,ios,155446,TR,176.55.30.210,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,trackdone,false,false,false,1672404766,false
2022-12-30T14:31:23Z,dmurat125,ios,109823,TR,176.55.30.210,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,trackdone,endplay,false,true,false,1672404920,false
2022-12-30T14:31:29Z,dmurat125,ios,3023,TR,176.55.30.210,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,backbtn,false,true,false,1672410684,false
2022-12-30T14:31:29Z,dmurat125,ios,1021,TR,176.55.30.210,unknown,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),spotify:track:6Bjtr3tPdto5nyuLYf61sN,,,,backbtn,fwdbtn,false,true,false,1672410688,false
2022-12-30T14:31:30Z,dmurat125,ios,789,TR,176.55.30.210,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,fwdbtn,fwdbtn,false,true,false,1672410689,false
2022-12-30T14:31:31Z,dmurat125,ios,580,TR,176.55.30.210,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,fwdbtn,backbtn,false,true,false,1672410690,false
2022-12-30T14:34:05Z,dmurat125,ios,155446,TR,176.55.30.210,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,backbtn,trackdone,false,false,false,1672410691,false
2022-12-30T14:36:56Z,dmurat125,ios,170501,TR,176.55.30.210,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,trackdone,trackdone,false,false,false,1672410845,false
2022-12-30T14:42:19Z,dmurat125,ios,90791,TR,176.55.30.210,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,trackdone,logout,false,false,false,1672411016,false
2022-12-30T15:42:06Z,dmurat125,ios,284664,TR,176.55.30.210,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,clickrow,trackdone,false,false,false,1672414640,false
2022-12-30T15:45:47Z,dmurat125,ios,220487,TR,176.55.30.210,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,trackdone,trackdone,false,false,false,1672414927,false
2022-12-30T15:49:48Z,dmurat125,ios,240000,TR,176.55.30.210,unknown,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,spotify:track:08F16baYbciTva9P4BvpiI,,,,trackdone,trackdone,false,false,false,1672415148,false
2022-12-30T15:54:31Z,dmurat125,ios,281979,TR,176.55.30.210,unknown,"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",DJ Khaled,Major Key,spotify:track:1fG3GhVjjllIurQSNKiQgx,,,,trackdone,trackdone,false,false,false,1672415388,false
2022-12-30T16:00:36Z,dmurat125,ios,343150,TR,176.55.30.210,unknown,Bad and Boujee (feat. Lil Uzi Vert),Migos,Culture,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,,,,trackdone,trackdone,false,false,false,1672415671,false
2022-12-30T17:08:56Z,dmurat125,ios,238363,TR,78.174.125.133,unknown,Zehirli Melodiler,Vio,Zehirli Melodiler,spotify:track:43ZHUK8AEUlBCHlbQyc4fJ,,,,trackdone,logout,false,false,false,1672416037,false
2022-12-30T20:54:14Z,dmurat125,ios,1621,TR,78.174.125.133,unknown,Zehirli Melodiler,Vio,Zehirli Melodiler,spotify:track:43ZHUK8AEUlBCHlbQyc4fJ,,,,appload,endplay,false,true,false,1672433651,false
2022-12-30T20:56:49Z,dmurat125,ios,155446,TR,78.174.125.133,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,trackdone,false,false,false,1672433655,false
2022-12-30T20:59:40Z,dmurat125,ios,170501,TR,78.174.125.133,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,trackdone,trackdone,false,false,false,1672433809,false
2022-12-30T21:02:51Z,dmurat125,ios,189318,TR,85.103.108.125,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,trackdone,unexpected-exit-while-paused,false,false,false,1672433980,false
2022-12-31T08:38:49Z,dmurat125,ios,11328,TR,85.103.108.125,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,appload,endplay,false,true,false,1672475915,false
2022-12-31T08:42:35Z,dmurat125,ios,225439,TR,85.103.108.125,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,clickrow,trackdone,false,false,false,1672475930,false
2022-12-31T08:46:47Z,dmurat125,ios,250760,TR,85.103.108.125,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1672476155,false
2022-12-31T08:51:31Z,dmurat125,ios,284664,TR,85.103.108.125,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,trackdone,false,false,false,1672476407,false
2022-12-31T08:55:12Z,dmurat125,ios,220487,TR,85.103.108.125,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,trackdone,trackdone,false,false,false,1672476692,false
2022-12-31T10:11:27Z,dmurat125,ios,210952,TR,85.103.108.125,unknown,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,spotify:track:08F16baYbciTva9P4BvpiI,,,,trackdone,endplay,false,true,false,1672476913,false
2022-12-31T10:15:06Z,dmurat125,ios,220487,TR,85.103.108.125,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,clickrow,trackdone,false,false,false,1672481487,false
2022-12-31T10:19:07Z,dmurat125,ios,240000,TR,85.103.108.125,unknown,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,spotify:track:08F16baYbciTva9P4BvpiI,,,,trackdone,trackdone,false,false,false,1672481707,false
2022-12-31T10:23:49Z,dmurat125,ios,281979,TR,85.103.108.125,unknown,"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",DJ Khaled,Major Key,spotify:track:1fG3GhVjjllIurQSNKiQgx,,,,trackdone,trackdone,false,false,false,1672481947,false
2022-12-31T10:29:33Z,dmurat125,ios,343150,TR,85.103.108.125,unknown,Bad and Boujee (feat. Lil Uzi Vert),Migos,Culture,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,,,,trackdone,trackdone,false,false,false,1672482230,false
2022-12-31T10:52:34Z,dmurat125,ios,283682,TR,176.55.30.210,unknown,Zehirli Melodiler,Vio,Zehirli Melodiler,spotify:track:43ZHUK8AEUlBCHlbQyc4fJ,,,,trackdone,trackdone,false,false,false,1672482573,false
2022-12-31T10:55:19Z,dmurat125,ios,163800,TR,176.55.30.210,unknown,Nude,Aspova,Disosiyatif,spotify:track:19jWzFkYj7g5dKEKpdm2eM,,,,trackdone,trackdone,false,false,false,1672483955,false
2022-12-31T10:57:22Z,dmurat125,ios,122000,TR,176.55.30.210,unknown,SENIN UGRUNA,UZI,EL CHAVO,spotify:track:5flH7FY4ledAQboO5a0XQ5,,,,trackerror,trackdone,false,false,false,1672484120,false
2022-12-31T11:02:59Z,dmurat125,ios,337640,TR,176.55.30.210,unknown,Believe Me,Lil Wayne,Believe Me,spotify:track:6t2eIONH4Sax3R21QWiKNp,,,,trackdone,trackdone,false,false,false,1672484242,false
2022-12-31T11:05:36Z,dmurat125,ios,156636,TR,176.55.30.210,unknown,UNUTTUM,UZI,EL CHAVO,spotify:track:7dFVvPxqk4O32ra3VjfUwU,,,,trackdone,trackdone,false,false,false,1672484580,false
2022-12-31T11:07:29Z,dmurat125,ios,111520,TR,176.55.30.210,unknown,Şahane,Organize,Şahane,spotify:track:4DbNopoUiA7WRz36e1hRS1,,,,trackdone,trackdone,false,false,false,1672484737,false
2022-12-31T11:10:12Z,dmurat125,ios,161857,TR,176.55.30.210,unknown,Inzaghi,Ati242,Natural Born Digga,spotify:track:36S6sHnPZ0VBjD4uLbNXM7,,,,trackdone,trackdone,false,false,false,1672484849,false
2022-12-31T11:11:49Z,dmurat125,ios,96021,TR,176.55.30.210,unknown,Hasbelkader,ElMusto,Hasbelkader,spotify:track:2YgfSOiRwR52RKnYyNYZmT,,,,trackdone,fwdbtn,false,true,false,1672485012,false
2022-12-31T11:12:34Z,dmurat125,ios,44628,TR,176.55.30.210,unknown,Agalar,ElMusto,Agalar,spotify:track:09XgLPMuL580nymLG2VO0z,,,,fwdbtn,fwdbtn,false,true,false,1672485109,false
2022-12-31T11:14:42Z,dmurat125,ios,130217,TR,176.55.30.210,unknown,DIPGAZ / UMRANDROP,Umut Ercan,DIPGAZ / UMRANDROP,spotify:track:3XJWepbOUgvLQihXzYoBWy,,,,fwdbtn,trackdone,false,false,false,1672485154,false
2022-12-31T11:17:57Z,dmurat125,ios,192931,TR,176.55.30.210,unknown,Time Flies,Drake,Dark Lane Demo Tapes,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,,,,trackdone,trackdone,false,false,false,1672485283,false
2022-12-31T11:22:00Z,dmurat125,ios,242965,TR,176.55.30.210,unknown,Knife Talk (with 21 Savage ft. Project Pat),Drake,Certified Lover Boy,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,,,,trackdone,trackdone,false,false,false,1672485477,false
2022-12-31T11:25:39Z,dmurat125,ios,218801,TR,176.55.30.210,unknown,m y . l i f e (with 21 Savage & Morray),J. Cole,The Off-Season,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,,,,trackdone,trackdone,false,false,false,1672485720,false
2022-12-31T11:29:12Z,dmurat125,ios,172933,TR,176.55.30.210,unknown,PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,spotify:track:1qMMYpVatbRITKCfq1gasi,,,,trackdone,trackdone,false,false,false,1672485940,false
2022-12-31T11:29:47Z,dmurat125,ios,33533,TR,176.55.30.210,unknown,Konum Gizli (feat. Murda),MERO,Konum Gizli (feat. Murda),spotify:track:5h1Zdr8ghV5RaWjtdfVo8w,,,,trackdone,fwdbtn,false,true,false,1672486152,false
2022-12-31T11:29:55Z,dmurat125,ios,7662,TR,176.55.30.210,unknown,Jimmy Cooks (feat. 21 Savage),Drake,"Honestly, Nevermind",spotify:track:3F5CgOj3wFlRv51JsHbxhe,,,,fwdbtn,endplay,false,true,false,1672486187,false
2022-12-31T11:33:39Z,dmurat125,ios,225439,TR,176.55.30.210,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,clickrow,trackdone,false,false,false,1672486195,false
2022-12-31T11:37:51Z,dmurat125,ios,250760,TR,176.55.30.210,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1672486420,false
2022-12-31T11:38:10Z,dmurat125,ios,18686,TR,176.55.30.210,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,endplay,false,true,false,1672486671,false
2022-12-31T11:41:50Z,dmurat125,ios,220487,TR,176.55.30.210,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,clickrow,trackdone,false,false,false,1672486691,false
2023-01-01T00:04:02Z,dmurat125,ios,240000,TR,176.55.30.210,unknown,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,spotify:track:08F16baYbciTva9P4BvpiI,,,,trackdone,trackdone,false,false,false,1672486911,false
2023-01-01T00:04:03Z,dmurat125,ios,0,TR,176.55.30.210,unknown,"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",DJ Khaled,Major Key,spotify:track:1fG3GhVjjllIurQSNKiQgx,,,,trackdone,endplay,false,true,false,1672531444,false
2023-01-01T00:06:41Z,dmurat125,ios,155446,TR,176.55.30.210,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,trackdone,false,false,false,1672531444,false
2023-01-01T00:09:33Z,dmurat125,ios,170501,TR,176.55.30.210,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,trackdone,trackdone,false,false,false,1672531602,false
2023-01-01T00:13:19Z,dmurat125,ios,225439,TR,176.55.30.210,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,trackdone,trackdone,false,false,false,1672531773,false
2023-01-01T00:17:30Z,dmurat125,ios,250760,TR,176.55.30.210,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,trackdone,false,false,false,1672531999,false
2023-01-01T00:22:15Z,dmurat125,ios,284664,TR,176.55.30.210,unknown,KHRBR,Ati242,KHRBR,spotify:track:5GKPjeEbJOiV28JLtCe5hN,,,,trackdone,trackdone,false,false,false,1672532251,false
2023-01-01T00:25:56Z,dmurat125,ios,220487,TR,176.55.30.210,unknown,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,,,,trackdone,trackdone,false,false,false,1672532536,false
2023-01-01T00:29:57Z,dmurat125,ios,240000,TR,176.55.30.210,unknown,MAFIA,Travis Scott,ESCAPE PLAN / MAFIA,spotify:track:08F16baYbciTva9P4BvpiI,,,,trackdone,trackdone,false,false,false,1672532757,false
2023-01-01T00:34:39Z,dmurat125,ios,281979,TR,176.55.30.210,unknown,"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",DJ Khaled,Major Key,spotify:track:1fG3GhVjjllIurQSNKiQgx,,,,trackdone,trackdone,false,false,false,1672532997,false
2023-01-01T00:40:23Z,dmurat125,ios,343150,TR,176.55.30.210,unknown,Bad and Boujee (feat. Lil Uzi Vert),Migos,Culture,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,,,,trackdone,trackdone,false,false,false,1672533280,false
2023-01-01T00:44:33Z,dmurat125,ios,248165,TR,85.103.108.125,unknown,Zehirli Melodiler,Vio,Zehirli Melodiler,spotify:track:43ZHUK8AEUlBCHlbQyc4fJ,,,,trackdone,unexpected-exit-while-paused,false,false,false,1672533623,false
2023-01-01T03:21:34Z,dmurat125,ios,2026,TR,85.103.108.125,unknown,Zehirli Melodiler,Vio,Zehirli Melodiler,spotify:track:43ZHUK8AEUlBCHlbQyc4fJ,,,,appload,endplay,false,true,false,1672543289,false
2023-01-01T03:24:09Z,dmurat125,ios,155446,TR,85.103.108.125,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,trackdone,false,false,false,1672543294,false
2023-01-01T03:24:52Z,dmurat125,ios,42858,TR,85.103.108.125,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,trackdone,unexpected-exit-while-paused,false,false,false,1672543449,false
2023-01-01T10:03:12Z,dmurat125,ios,1877,TR,85.103.108.125,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,appload,endplay,false,true,false,1672567388,false
2023-01-01T10:03:52Z,dmurat125,ios,40128,TR,85.103.108.125,unknown,Farklı Yol,Farazi,Ölmek İçin Doğanlar,spotify:track:09l6KXWKqFJxOq9mKC4Sl4,,,,clickrow,endplay,false,true,false,1672567392,false
2023-01-01T10:04:00Z,dmurat125,ios,7530,TR,85.103.108.125,unknown,Major Distribution,Drake,Her Loss,spotify:track:46s57QULU02Voy0Kup6UEb,,,,clickrow,endplay,false,true,false,1672567432,false
2023-01-01T10:07:44Z,dmurat125,ios,225439,TR,85.103.108.125,unknown,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,,,,clickrow,trackdone,false,false,false,1672567440,false
2023-01-01T10:10:58Z,dmurat125,ios,15660,TR,85.103.108.125,unknown,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,trackdone,endplay,false,true,false,1672567664,false
